"word","score"
"blabs",4.35095986094973
"cries",5.68753910616316
"laari",4.59872334118293
"grapy",4.48789285898203
"caums",5.03620075531688
"march",4.56204343142766
"tolan",5.21443069642668
"laver",5.0040313536181
"lutes",5.54138615951942
"refry",3.82579960626161
"hokey",4.50531354441027
"usher",4.80319773095484
"guyse",4.6395451675589
"sansa",4.05744588835679
"dress",4.84198568308961
"fusil",4.49886686404641
"besat",5.35948837041134
"inbox",3.60140055500528
"baiza",3.53369527535663
"swail",5.04663548186019
"kofta",4.32500786380395
"libri",3.83854745840327
"bunia",4.63683993228962
"visie",4.14498679720009
"derth",4.90408698424009
"happi",3.78438130134964
"gruel",4.88027520891425
"beats",5.5896195872224
"gryde",4.53698033268336
"ether",4.12260536754254
"hempy",4.16872554062342
"bundu",3.27231300944857
"hoppy",3.41055168024383
"bawks",4.46078273914301
"cursi",4.8565402891938
"yince",4.74254572910292
"ceros",5.65278363172378
"hives",4.85352724823403
"karzy",4.08518681233779
"conic",3.92801141710191
"kanzu",3.83730322670823
"hents",5.29552079760376
"tires",5.96336514418429
"outre",5.17064610105487
"leres",5.23969539871052
"telos",5.73764193000437
"lemel",3.62124031813383
"tondi",4.80092073967297
"modus",4.87961499734494
"intro",4.77676897401212
"boxes",4.73276737449517
"maven",4.65816668842535
"leary",5.35730937333722
"niche",4.60144085613717
"cubes",4.99687628917573
"gites",5.43790211813592
"zines",5.01748766898794
"volva",3.69517317841334
"elbow",4.1619762462703
"saith",5.41860416313238
"camas",4.53668278296794
"angle",4.96537802559841
"kohen",4.6258083359847
"metre",4.48308886945726
"cutes",5.3305980107983
"pursy",4.651252848043
"widen",4.61756756150834
"bitos",5.12852352827707
"savoy",4.81389918635985
"henny",3.87976195287683
"pairs",5.63860522734474
"myrrh",3.43017420437117
"drier",4.55190460925007
"clamp",4.32954218719448
"mirky",4.31665333192923
"becap",4.56288292998424
"scads",4.49255885342077
"poufs",4.57985654197036
"ploys",4.86352483632804
"swire",5.25470351735152
"jaxie",4.05560874775424
"whelp",4.01397360289408
"trots",4.78400673903728
"poxed",4.23950827491091
"humid",4.13283578386033
"dyked",3.59504743410978
"dimps",4.71649801520973
"zymic",3.32631957025697
"zendo",4.28037129786976
"yangs",4.96201849505012
"farce",5.00097713498794
"inbye",4.36362695994529
"fraim",4.5522013980351
"ciels",5.4554557859904
"raked",5.12119338665145
"phpht",2.55167023332183
"bicep",4.45689262310896
"sabes",5.09371131817209
"cones",5.59852101064152
"trims",5.22779109354398
"nepit",4.91325402259471
"ceder",4.34325298948909
"going",3.81672392844092
"sposh",3.94789735629961
"madge",4.79698575982089
"frame",4.84647418628047
"tryma",4.65688001934735
"bluey",4.59076157506804
"bilge",4.67743332465523
"leams",5.64872532151715
"mirly",4.67482572261545
"pshaw",4.07307909954856
"loess",5.05451904194725
"balls",4.59359298647218
"candy",4.60499528899683
"opter",5.01181059586089
"gouts",5.00866455362202
"yawns",4.81364656346652
"stook",4.07867038600302
"speel",4.6668895211492
"stupe",5.06261671733934
"botel",5.05188914264436
"mules",5.37095390125647
"scold",4.90740826840726
"mento",4.95896299508914
"tyees",4.75306327121951
"sargo",5.42438846482502
"choux",3.48352977295967
"zilla",3.69830784581217
"acini",3.96270084009924
"nance",4.47666399069846
"waulk",4.21200301256048
"cagey",4.81861777781898
"feria",5.12681970395064
"lambs",5.00459502011872
"bassy",4.07364613421484
"norma",4.99340044599648
"ulpan",4.55146307054041
"label",4.43670612280101
"fetus",4.94219076710574
"hoops",4.19887913732715
"feaze",3.65804329249261
"minge",4.69158180800854
"women",4.61113116161787
"ruing",4.46987319370457
"coses",4.98901609139319
"vilde",4.53553061238276
"hears",5.71450355716184
"soras",5.28417311704099
"pauas",4.64931597813895
"hetes",4.77532814156111
"saman",4.62504142470295
"ouija",4.11492770833378
"ratal",4.58025191329187
"banns",4.50206076570922
"foxie",4.14042692278362
"pratt",4.27957245828364
"idiot",3.88315965030745
"picas",5.17350659112639
"nocks",4.70940229465183
"treif",4.80134950041947
"leant",5.42493218662835
"chaco",3.75023731321941
"slips",4.53789821259921
"furry",3.44799605070611
"dowed",3.93696413764843
"deuce",4.07781264416016
"covet",4.57507974154296
"myopy",3.39024780456323
"zoeal",4.7031755901426
"whist",4.33545926131101
"doyly",3.81319051000839
"rises",5.23652567415489
"sooey",4.86179524805987
"smews",4.12313565233547
"repeg",4.13206094147173
"cines",5.5315028269073
"calmy",4.5659950477399
"chide",4.57584162120889
"dosha",4.92840158784958
"prigs",4.92590013405467
"aweto",4.77693918160884
"spalt",5.23442521702131
"luffa",3.51311297755225
"rebar",4.45268035999481
"luxer",4.39245901608635
"hohed",4.03585185038573
"speer",4.74806417168053
"beaks",5.21472758934776
"looks",4.37859397639547
"gulph",3.85696726704571
"rynds",4.8259166695563
"ambos",4.89462227943373
"natch",4.49984994584353
"speir",5.35400683348263
"glues",5.23046382327603
"boite",5.14007288363021
"deely",4.16561136182626
"redye",4.23063727697222
"fungs",4.2779182816085
"rushy",4.46701376956837
"mahoe",4.99290023904839
"goeth",4.658884008734
"samey",5.50033430551601
"cocky",3.36391282923778
"dryly",3.72514313598475
"gogga",3.11395285358616
"subah",4.73822197404735
"count",4.63001060070657
"lilac",4.16291474262647
"deffo",3.65534788204241
"cavas",4.164727067107
"drams",5.27804076658293
"twaes",5.45181540778695
"alcid",4.75949149375738
"sdein",5.22561425837913
"embay",4.35837731274507
"sooky",4.11107386275402
"gelts",5.33118809623447
"yobbo",2.69123013693796
"larns",5.70575026558752
"jumpy",3.21522767525325
"mills",4.42676031931382
"flims",4.59645454800728
"pingo",4.36988892028768
"spelt",5.19590799454431
"scall",4.39836303801485
"chats",5.03425171030617
"apism",4.75992338933937
"glost",4.8241869175502
"goofy",3.27794602789547
"loups",5.06037170396517
"abuts",4.95602412267505
"rials",5.77309423828879
"sixer",5.01338532253029
"dorse",5.56611777603586
"kayle",4.93309119681368
"sadly",5.21790023975443
"shams",4.42399845057877
"hoyed",4.66777663329221
"homer",4.93775526636079
"wanly",4.5082717044664
"ylems",4.9604184947884
"ample",4.85241376666883
"prime",4.93516959811196
"ferns",5.24865205032307
"canna",3.47348283252672
"goffs",3.71435735784523
"mawrs",5.03046272921876
"cento",4.9881307317697
"trugs",4.93143239810551
"hanky",4.32898662278318
"knits",4.89465833541029
"pyins",4.79753676645959
"rower",4.23038198712303
"seric",5.50754955300412
"sisal",4.78501127512472
"feare",4.51694223553386
"triad",5.23155869120185
"began",4.72229631932298
"satem",5.67085857250179
"loast",5.479324325005
"crown",4.26968489026643
"frost",4.79579062791707
"bavin",4.2712723039399
"ouphe",4.46815339896229
"wires",5.46254724670911
"pyned",4.55715394972958
"shtum",4.43351150379348
"wuxia",3.69992272696641
"probe",4.85107344892601
"bases",5.0543824583709
"luger",4.83419167375422
"vardy",4.40889896867146
"ictic",2.81647408322086
"score",5.48162525865388
"refix",4.06212748181061
"pechs",4.78650356294733
"niffs",3.85909785231877
"pilus",5.01955526214539
"ferny",4.61804004603614
"teils",5.76011285045084
"ottos",3.68473138673212
"surat",5.57473326244424
"wheep",3.50920141641065
"sheel",4.66396632476308
"wisha",4.54123316167423
"hongi",4.31625460371703
"typed",4.53758041961827
"pands",5.20676448612286
"aizle",4.78725071035622
"abaci",3.70955872396876
"hemic",4.38903974101173
"babka",2.92755789404525
"desks",4.45878723694643
"sixmo",4.32583578069136
"yonic",4.45412166434498
"jawed",4.14803875926884
"sapor",5.49526494483525
"corno",4.12482286631429
"wafer",4.66595917807283
"react",5.33963344670856
"cared",5.38167061036104
"graal",4.23793683039884
"abled",4.90554294027168
"nazir",4.55648429910035
"hovea",4.62812692696966
"ceres",5.05462212323591
"gnarl",4.73657123296426
"pilaf",4.48162896697221
"ogles",5.30329577028043
"smaak",4.18426916113109
"atlas",4.77556995736006
"dwalm",4.1878849557593
"becks",4.65150533152377
"spill",4.20900161546487
"jefes",3.80569042589347
"dizen",4.40174355127994
"maxes",5.00502073049743
"treck",4.57786766274016
"bumph",3.54290220746381
"dawen",4.88314261372687
"fidge",4.28505128008264
"ghest",4.65137761260452
"skrik",4.15965309862882
"snows",4.18807245684985
"wends",4.92414358703681
"holos",4.43545227402377
"thews",4.70444058703713
"kaiak",3.41245758996361
"mucky",3.65113755492607
"poyou",3.53838891620809
"quire",4.39126566650283
"sceat",5.43652587297391
"cozes",4.88905806778933
"danks",5.10287967467399
"paths",5.07085612366884
"antas",4.73771861292426
"ranid",5.23609320654728
"midgy",3.98638348815863
"booai",4.16106337114335
"pokal",4.62240877187351
"glued",4.62106345300198
"toque",4.31775319015381
"recco",4.22049325676573
"buyer",4.60880162343281
"frown",3.98595133029385
"deems",4.51612590290644
"judge",3.76529381381518
"ciggy",3.31985019064913
"withe",4.47512955387819
"gooks",4.06052487662096
"fugue",3.38750964457904
"typey",3.90491760051389
"rahui",4.74138872729152
"vixen",3.87709587206947
"hands",5.1351452222483
"friar",4.11115736261613
"ranks",5.33698415499223
"grans",5.30430229877487
"clone",5.04161525899478
"lager",5.28940296983165
"nazis",4.88553273564376
"leger",4.37895969281038
"herls",5.48022765961603
"moxas",4.68495694699064
"neigh",4.54551869229316
"euros",5.52917699008223
"ulnae",5.19397781812804
"ephas",5.01094365476858
"party",4.98173291420177
"spaws",4.16398244653977
"matlo",4.96730947964184
"genic",4.59573277006318
"robin",4.74915886219194
"palls",4.70031264337492
"orlop",3.95492616095526
"nests",4.88032611473461
"teade",4.71451243563177
"tunny",3.72609234983895
"loves",5.21512601608285
"ogled",4.6992895961264
"inula",4.72043060725484
"ducat",4.60352778421438
"taken",5.1388422273397
"meynt",4.64114460760634
"bolds",4.97367003577214
"leges",4.75215197328242
"zocco",2.36849310308829
"sects",4.80168003856829
"feens",4.3972816189042
"fuels",4.95291689046615
"duing",4.23452003655708
"snits",4.6902887386719
"spain",5.21360485624346
"arpen",5.26644727330031
"sirra",4.95751211508087
"queme",3.25962099952618
"gived",4.22928037766962
"joual",4.28162335830069
"pacer",5.19810373364754
"geeps",4.35062030242205
"apgar",3.89240869558477
"klaps",4.94018048289926
"sadhe",5.41899863004815
"revel",4.10306239945675
"yager",5.04264208123655
"plotz",3.99683474918301
"nurrs",4.46098134633313
"borts",5.30228200647282
"argon",4.83683087743016
"teffs",4.21827090316281
"salts",5.10200247528179
"relax",4.78212009784932
"bundt",4.17977101622834
"drats",5.54743616478136
"lepra",5.22661847155366
"tacks",5.01515107542498
"artel",5.52899691958894
"verge",3.824429167605
"afire",5.04212826026531
"ovoli",3.50744026440613
"wacky",3.89461907531739
"glisk",4.41298426853982
"aeros",6.0134803184721
"rinks",5.06620385596553
"abuna",3.74466252170212
"bunje",3.93903775704462
"kirks",4.31603185563943
"gulch",3.828873500434
"bialy",4.73498913682286
"meril",5.17155365239586
"thins",5.01427346305242
"cwtch",2.86014144832188
"unpeg",4.24886698158773
"mongo",3.58410956286496
"chits",4.82873525764836
"routh",4.6921328818921
"sopra",5.42746295492091
"basts",4.67785550567087
"bauds",5.01097905539008
"studs",4.24926954461269
"siris",4.22061029053311
"prief",4.73039895016663
"brute",4.88559327719271
"pokey",4.58955067719773
"safes",4.93198775471413
"nerol",5.2666266247629
"perms",5.30422748244543
"anted",5.16423404009907
"pukes",4.95324896796509
"hapax",3.21827055960413
"blins",4.96427322822434
"moups",4.8249183589882
"torcs",5.36861991978136
"krait",4.98519522904691
"ernes",5.04284771889379
"botes",5.50019508679386
"kebar",4.84212504178542
"favel",4.44293436188439
"poori",4.18262644560597
"barky",4.50036006587472
"moper",4.98813875751588
"aulic",4.7065863132576
"musty",4.48421528180485
"snash",4.30849907874411
"catch",3.79186823706574
"didos",4.49487146193513
"laked",5.00988642420133
"spods",4.33928046543982
"golpe",4.82874650382411
"hemes",4.55478338981578
"noble",4.92714756549564
"toker",5.09640510006448
"routs",5.43337246213019
"owing",3.9552014311799
"plage",4.92297058566868
"blahs",4.90096695966504
"torse",5.73693527106228
"hijab",3.72672390404421
"faddy",3.50318500670438
"subas",4.51012818662141
"apses",4.95603383197663
"dried",4.51126921782081
"badge",4.70916529947847
"masse",4.7349906427812
"scabs",4.29736685431497
"leirs",5.81529157640098
"mealy",5.06023763459859
"levis",5.07986265445694
"spied",5.24347307134979
"scoop",3.97157673221895
"unman",3.71677993854949
"cocoa",3.37990535286143
"honor",4.05143931571288
"pioys",4.96268119109853
"gamas",4.42834739740381
"stets",4.09631547877458
"sober",5.51009172103786
"nasal",4.61933015305157
"venge",3.61399547368144
"serrs",4.46214822946897
"pharm",4.41459917094179
"ajwan",3.05006769135559
"laity",5.11392571684971
"wages",5.19061912789812
"grime",4.83368855330936
"filer",4.93298416806093
"maiks",5.14907264723819
"pyral",4.74783002242504
"zoons",3.97489241598452
"swaps",4.21402504876807
"synod",4.86482620908732
"bacha",3.56461891961031
"roral",4.62354747925362
"hoiks",4.88465801626588
"sibbs",3.57045103170683
"amide",4.99218478459204
"rinds",5.24762055632455
"daces",5.59394765536647
"aeons",5.84302696907201
"cully",3.58674857689296
"praam",4.10118984632722
"heres",4.96686506433014
"klick",3.40428439071275
"hauns",5.17929362438594
"guans",5.09816022801232
"rownd",4.44248962869665
"shoon",4.21142730347724
"spite",5.3869860242025
"hoked",4.54286464959208
"press",4.77457690035327
"hurds",4.84808619645536
"sabra",4.63784388885865
"plats",5.34775123009961
"jaggs",3.66750419692963
"lezza",3.73406427282583
"niter",5.29620147942586
"cores",5.79332285075516
"vendu",4.11758616339567
"voled",4.65734804837571
"shmoe",5.12332209654237
"sekts",4.66159954235883
"soddy",4.16337524353346
"panax",3.52956322222148
"songs",4.49515853268873
"tooth",3.28213144530955
"zarfs",4.56387127390648
"grove",4.48499569758806
"mease",4.84932153609793
"pesos",4.84416835638707
"beigy",4.41882304941587
"lolly",3.26925854385029
"wared",5.11038624983282
"plasm",4.81405320467877
"booed",4.22470499114725
"toils",5.56964637526358
"gists",4.42224909727149
"flees",4.54458505852914
"antra",4.32108600649959
"kapas",4.36874338656777
"faena",4.21362417976332
"snick",4.5475128541697
"mixte",4.31219050678638
"solos",4.15694578211662
"serow",5.29518586889566
"wanle",5.06945123330248
"dobes",5.325689924638
"heids",5.24286013861117
"tutor",4.1674269264762
"sneck",4.70325763486828
"beams",5.319719425519
"coxed",4.24446940143053
"smash",4.11308095694084
"pater",5.43020477308958
"lered",4.65096725168235
"poove",3.80530991645005
"ankhs",4.67019860026996
"orris",4.79980801844946
"yesks",4.29749433098028
"dolls",4.58086683508244
"herse",4.67244635061821
"brick",4.07784011427592
"yacht",4.33122627045238
"vying",3.59525165783017
"conin",4.02185229350822
"fault",4.59714295371324
"nitid",3.94055470662117
"slebs",4.57637887619859
"domes",5.43055917271122
"dashi",4.92223048763261
"solid",5.35855052888367
"hanse",5.42856505771014
"akita",4.02256344378988
"apace",4.21787966147563
"laten",5.48427399763064
"bluer",4.8399675862719
"bassi",4.28011119614844
"bliss",4.38630664044774
"conns",4.42023369423636
"fiver",4.30110056867201
"saheb",5.21612754460138
"temes",4.8598786964639
"crave",4.76638681114102
"palpi",4.14537824806973
"noels",5.60798940460053
"grill",3.90936089133613
"azuki",3.75499340781148
"minke",4.67879039682665
"campo",4.47664481945471
"raser",5.11110161671092
"teuch",4.48410656629642
"ravin",4.69620188352833
"ritts",4.71807447449204
"bunko",4.03790211543601
"sushi",3.97544069156307
"sinus",4.60556696586602
"boner",5.13243686254972
"fives",4.65983215832855
"heedy",3.81394889582335
"spect",4.91635111104531
"sayid",5.23095260790397
"stymy",3.71538321363265
"calla",3.55520000450312
"bolts",5.15787091079569
"skols",4.40445264650134
"shies",4.90651613454703
"eisel",4.81127359397281
"beaux",4.16778850127882
"olpae",5.14923475317019
"quirk",3.66021353097369
"fatal",4.00837465175272
"swarf",4.5628782119253
"tooms",4.49890122108581
"prats",5.48178562191116
"conto",3.97933450019333
"woons",4.22239637227602
"gnash",4.59079874207782
"twain",4.63580368099457
"cymes",4.91576806917602
"exeat",3.76138471065054
"jigot",3.90404768035152
"unwed",4.2336132291922
"roofs",4.33792663176138
"ainga",4.06404201577484
"fluff",2.34726738387615
"dawts",5.0052080550526
"hiems",5.09415782084386
"milpa",4.68997628277153
"whoof",2.87133120493058
"yitie",4.2590925141695
"darky",4.68382202619002
"hoxed",4.15953479099289
"coper",5.01472326172772
"disks",4.23198840152799
"lived",4.54316545951623
"vitas",5.01942395907114
"oases",5.30678251406831
"trave",4.99003007692016
"blest",4.95356958542807
"theic",4.56205397339754
"fiars",5.29519711244721
"swizz",3.11532845280723
"hypos",4.52041544182922
"durns",5.1298966151762
"socas",4.86711246175047
"jirga",4.21727540027427
"zoner",4.72576666884519
"polos",4.51570062773568
"quats",4.58659269182785
"campy",4.28402583127242
"patly",4.79185484305204
"bemas",5.3214638095066
"yolks",4.80561712228214
"longa",4.80602434424672
"herma",5.01709621051559
"fusks",3.65678824356325
"ahead",4.22779332260734
"refis",5.27829641664714
"axiom",4.09015999019374
"steps",4.57070316968294
"ibrik",3.43566979435201
"hoved",4.31618438448912
"sylph",4.39793126147909
"hoors",4.56547630849394
"oaten",5.4427075934198
"serks",4.85000762172833
"palas",4.80253682163293
"spink",4.56560601829234
"voice",4.57251432026827
"amido",4.64751001397996
"spend",4.96635586191382
"their",4.99619486663226
"rurps",4.31894268161037
"konks",4.1869047107781
"bilks",4.72124747343652
"spues",4.67461790519222
"fomes",5.10408619799564
"styme",4.88522645911403
"powin",4.26933415908569
"skugs",3.7750424074957
"egest",4.07458163231903
"susus",2.88215910340199
"chose",4.9598914554353
"clems",5.0431089533481
"nanna",2.82359120737442
"tilly",4.02921411225557
"spawl",4.66192358076177
"cruel",4.99060631675468
"cacao",3.48323014264156
"wited",4.67199933563257
"smalt",5.23261225252235
"erase",5.01417135843908
"lucre",4.91797874472489
"chill",3.58835595253552
"bevue",3.47822870965821
"piers",5.54461124513085
"adder",4.44200990490119
"bongo",3.49690976113015
"blame",4.88631730443933
"yechs",4.6932040489473
"colza",4.27914913660466
"horal",5.07349423457947
"nipas",5.2872204476877
"vires",5.33011397403336
"motet",4.38773387217063
"bikes",5.06577603417869
"fanny",3.70495783257768
"unces",5.0786912728798
"aloft",4.63163671270879
"owner",4.77350593873932
"guyot",4.22481372921005
"yarco",4.86119768949792
"cutty",3.55474604461737
"naled",5.33730015769906
"dhoti",4.50414270490777
"halwa",3.69980400806363
"twill",3.61368175863897
"ceded",3.45195098036233
"almes",5.66139517683015
"gowks",4.25323630316627
"shirs",4.5856509404584
"rusma",4.97502193567989
"sered",5.03344253859007
"spore",5.49532439630815
"hymns",4.37279169313772
"upper",3.9763100140067
"hikoi",3.52127776028873
"stone",5.52809889114282
"axled",4.52921066446023
"pongy",4.21707510931227
"typto",3.6108535968001
"khuds",4.29242599538286
"wites",5.27826283551793
"biddy",3.40291053121529
"ambit",4.46260531184465
"mozes",4.88328283568414
"being",4.52563855084468
"arrow",4.04662492921098
"cooze",3.70881096719082
"bwazi",3.51339835317532
"talpa",4.27548660795748
"zetas",5.14553056985626
"platt",4.13165285752858
"keens",4.52637640945376
"shorl",5.09051769319233
"minis",4.36015009949995
"abbed",4.02412123632502
"chica",3.74969306966914
"gerbe",4.09782174613055
"thang",4.39717728523208
"vague",4.40103278006614
"parge",5.18137620396621
"fords",4.94609862185206
"shyer",5.09891467244304
"cooee",3.88693280912831
"larva",4.01112766895946
"fusts",4.0274928913369
"quine",4.21972230747632
"visas",4.39888773523541
"dreks",5.12861091733054
"clues",5.33469723108827
"bidet",4.83935760226673
"joins",4.71359745713646
"bogus",4.62159530543059
"wanna",3.19337134476368
"daraf",4.06129003820862
"cruse",5.1548553405109
"verra",4.20267635331199
"maser",5.63374983598815
"rumen",4.90338500826258
"bloom",3.56306175375945
"creds",5.24545172029932
"plews",4.78593442001164
"appay",3.08877185363702
"winge",4.44026374564466
"image",4.7548758205599
"leggo",4.0142290506158
"cooks",4.16229372437784
"rearm",4.54580981603799
"moong",3.6393031090612
"beans",5.54163715128067
"leapt",5.2259973544653
"fadge",4.53653803622657
"meffs",3.98160636430687
"genus",5.0998937934403
"wight",3.76844401637996
"beefs",4.09003134878694
"bacca",3.06771491715324
"aunty",4.73675683779376
"prore",4.482908444561
"scene",4.54198100622458
"mired",5.12442205011304
"remap",5.0028636012017
"jeers",4.26496411330239
"vealy",4.66948362842912
"wisht",4.34289899029462
"skeen",4.48988947137979
"lomas",5.43577212977041
"sycon",4.70376060300089
"emmew",2.84738833261287
"rehab",4.79858569909338
"purrs",4.35738586041501
"doeks",5.18317434655436
"bosun",4.67001425299926
"rains",5.77893399507678
"yokul",4.17765931987953
"unmet",4.65589760028131
"twixt",2.84167663543193
"corks",5.0297200087361
"fitna",4.6084009471152
"pawas",4.27790173220722
"delft",4.54550728309132
"yucca",3.56327349343301
"aglow",4.19870262196218
"dexes",4.14248140387144
"cnida",4.66070893831048
"lungs",4.75379212940069
"bludy",4.00549741016608
"tally",4.29642249524529
"aimer",5.36737278835306
"feral",5.08363744840852
"etude",3.99876381456193
"suses",4.14612265829436
"frape",4.85484345271483
"amowt",4.31716716686882
"wacko",4.08934579509729
"punto",4.51849586533905
"daint",5.11954702013603
"ohing",4.1753522349735
"braes",5.7562608732822
"nares",6.06683076575391
"jarta",3.90253662259794
"aygre",4.91744709268589
"looie",4.70692553389766
"jambe",4.16059605992643
"plier",5.18606231098552
"choli",4.41624851440889
"drubs",4.75702580054255
"moust",4.85552762846641
"cosey",5.16781950719314
"naves",5.28818441233587
"balun",4.66488510871912
"acred",5.17450986156564
"cripe",4.95758703871514
"klong",4.13226393528237
"goaty",4.78514136519264
"cuffs",3.52526043723313
"ingot",4.39414645873348
"reins",5.7625159119503
"tater",4.89349970852632
"geats",5.59288424336005
"waked",4.53573881306046
"fumes",4.82425100277523
"caeca",3.68362389334062
"grued",4.759552152525
"iring",3.71927802575741
"piles",5.60146848895488
"nuddy",3.4060664561388
"judos",4.3006331225654
"gular",4.79627841567043
"sheen",4.61949653282221
"chuse",4.70728628759259
"soths",4.52762350448286
"charm",4.40802575841492
"reive",4.18139005113374
"hawks",4.4913560944386
"faros",5.37554908621953
"arede",4.69473847371005
"chugs",4.25235172305527
"gales",5.7291369516076
"drouk",4.40964544613545
"redon",5.09833374348032
"yufts",4.3438062255459
"livid",3.44213024394035
"arson",5.38689761212076
"tumid",4.42739797731135
"jives",4.37471363629479
"awoke",4.57654919628998
"faggy",3.31415636102391
"loggy",3.6103726925333
"ixias",3.97879728210384
"clean",5.07586776912239
"alien",5.46788807612194
"flats",5.0709389547018
"roily",4.99645290432748
"asker",5.18809149479747
"pards",5.41251344920916
"dsomo",3.78545566402891
"liard",5.20842580307656
"rocky",4.28677213273374
"beted",4.15125915950708
"inapt",4.70085446682966
"rekey",4.17022754238683
"juror",3.45381272228669
"kehua",4.46696193381847
"skivy",4.03049085349457
"whizz",2.44971505315838
"jacky",3.59881942823196
"edict",4.54705720417417
"theft",3.50388003535164
"kotch",4.03341265352377
"dotty",3.91822666171252
"micks",4.50898775345266
"saims",4.91160473195476
"sepoy",5.15680381730042
"biach",4.33019235316134
"irids",4.44225409520599
"ratos",5.7909558676028
"psoas",4.70641223312792
"tymps",4.4449518998488
"elite",4.5431131380648
"eager",4.58345384385514
"preys",5.10480218659587
"mohel",4.81213117363491
"lyses",4.73827073609725
"bobos",3.49921374332741
"rhyne",4.66644751369621
"chirl",4.45267421799021
"donut",4.69426614833083
"ended",3.38951259333583
"spode",5.18868349082476
"erses",4.44567770003993
"moose",4.62115442129884
"ruled",5.06475966570792
"whiny",3.8825027074172
"passe",4.74912401868622
"angry",4.51313967993632
"throw",4.27832346244213
"vaire",5.13475208751114
"gonna",4.07106087510978
"valse",5.15838792489712
"blume",4.45725529793838
"nifes",5.16215014884251
"twice",4.53868226587345
"moyls",4.94945464693197
"rived",4.65214373658887
"crisp",4.7377568803195
"jeans",5.09039288981109
"wades",5.33740374941886
"gyoza",3.83585024568682
"duvet",4.34048720463238
"maids",5.33505198520043
"axons",4.7651709844804
"coate",5.40671700584992
"binks",4.65414842528332
"gloss",4.42424606395463
"firry",3.67458235993098
"rowth",4.31604306640569
"myope",4.55721466862886
"birth",4.50135703252182
"shrow",4.65552081819061
"borna",5.00921655231299
"amice",4.92554113606209
"foods",4.0775396853246
"leeze",3.20041022338858
"bubba",2.80322282247989
"burks",4.63256746326705
"taver",5.04782840290887
"linac",4.85095447247771
"womby",3.69833486486756
"wrack",4.12638288807093
"dusks",4.00552327733263
"mudir",4.50942546549088
"axone",4.62942683811096
"tozes",5.11907810335908
"turbo",4.57225572750772
"camus",5.02152663655581
"ramen",5.36410811675598
"goats",5.41166389763661
"spews",4.12370399544639
"mopsy",4.50730286996841
"trows",5.00775318270649
"groks",4.83552410138673
"burke",4.56125469128503
"spica",4.96362699927951
"steek",4.47825388703594
"spard",5.16631503935715
"syrup",4.64543237805448
"larch",4.76467736274362
"assot",4.47250770175738
"lests",4.97771114351472
"crudy",4.26641122950228
"genet",4.33714909990406
"proxy",3.88294855483227
"reeve",3.40817587590784
"atigi",3.87839512682442
"gurns",4.94820145971392
"nills",4.53664336199547
"offie",3.79074024911869
"rates",6.09624264251462
"naris",5.77228030573853
"genua",4.85400561372237
"milch",4.15441923355969
"haars",4.77892620833611
"ungag",3.50903180238306
"wakfs",4.26769605067484
"hoody",3.65055204495341
"tamin",4.9807987986586
"pynes",5.12979771574013
"moyas",5.17680593435111
"roams",5.55942170522195
"chare",5.06087905072619
"ticks",4.74878322010537
"loser",5.65581785249982
"snell",4.55824292490986
"burgh",3.90721570202245
"crass",4.81503024075886
"chile",4.77805238161806
"gonks",4.73018567058011
"rhomb",4.08690513324687
"nidus",4.92446073627998
"oppos",3.41530580014478
"greek",4.02480569863804
"forza",4.14082606859129
"bushy",4.04778251987975
"butle",4.75490432602204
"elide",4.33940421315398
"named",5.07102284260084
"louse",5.39828761107704
"manet",5.32856993791164
"prill",4.01058774410131
"teary",5.39918303845246
"blart",4.88193536728777
"kaput",4.41117822161257
"wadts",4.98184154138176
"gyeld",4.3834708970229
"skiff",3.43501820718029
"sangh",4.91829243461717
"fuddy",3.01060267698214
"toper",5.23595964925654
"atrip",4.91607884224787
"aboil",4.75011220507647
"lamia",4.31705620594835
"jaunt",4.25500138530595
"roset",5.72973333522128
"relet",4.77944540812165
"nouny",3.81194637649641
"salet",6.01684287539828
"morra",4.39211755913949
"tenty",4.22273383993001
"swole",5.19308356943641
"cigar",4.770475513128
"razor",3.89314282571884
"carbo",4.80527780502696
"kiddy",3.3585622712876
"glits",5.04358332734341
"carts",5.60753796316075
"alkyl",3.57276815057655
"arvos",5.09098514571722
"trial",5.29138029381379
"pinko",4.35740826022989
"yomim",3.65668048352319
"rotos",4.79363772652851
"cysts",4.10240306920143
"basso",4.30386988275916
"unkid",4.05657450497515
"frowy",3.87736344574483
"still",4.39144761270768
"rebut",4.76305227553936
"flexi",3.77469373175141
"ofays",4.65299923646209
"glens",5.14070077524094
"sloyd",4.894195251975
"caxon",4.19821261454978
"skeos",4.60701117534385
"sunks",4.18684143520233
"padma",3.82235796823497
"tutus",3.53589313752461
"javas",3.59504526841844
"busky",4.01353392963641
"tawse",5.27423684796922
"wrest",4.9343535568216
"pager",5.10393527646352
"grave",4.65197639377576
"batts",4.55463733760822
"ploat",4.99454821324516
"faxes",4.74085380367428
"yobby",2.69070474197104
"jinni",2.49827001356413
"tawed",4.93545783699305
"creak",4.89614615991709
"cokes",5.22412818147068
"pasta",4.49387712122612
"youse",5.0910789943396
"loave",4.96226022048651
"bosks",4.11797003503521
"yojan",4.12310431335198
"maxed",4.40158691178728
"fitte",4.07249748071131
"gluts",4.81417137599511
"timed",4.93645362895319
"ranas",5.05254945750002
"oyers",5.33924591147532
"cornu",4.69278469882421
